Dates,Prices_training,trained_values,Data_training_VIX,Data_training_MOVE,Data_training_EURUSD,Data_training_HY,Data_training_BBB,Data_training_AA,Data_training_Liquidity,Data_training_Spread,Data_training_FEDFUNDS,Prices_prediction,Predicted_values,Data_prediction_VIX,Data_prediction_MOVE,Data_prediction_EURUSD,Data_prediction_HY,Data_prediction_BBB,Data_prediction_AA,Data_prediction_Liquidity,Data_prediction_Spread,Data_prediction_FEDFUNDS,Combined Prices
2010-11-27,122.88999938964844,5.0,-0.9380495011819061,0.7979296255581929,0.6782427624487,-0.7164459665740156,-0.7788469403594731,-0.6398423155161471,0.31450865228690955,0.08747008358978575,0.34004865711258403,,,,,,,,,,,,122.88999938964844
2010-12-04,124.4800033569336,5.0,-0.9333962309192403,1.3337765796115129,0.6250784131337608,-0.6967287439388984,-0.7279462708534995,-0.3288078771511446,0.5154725368330023,0.9327468068217774,-0.6859044408508945,,,,,,,,,,,,124.4800033569336
2010-12-11,124.30000305175781,5.0,-1.2272596305080095,1.812522607374107,0.7398996098058706,-1.1550273483552775,-1.2368691464417916,-0.7215536271660997,1.0984543805583011,1.5491277201974913,-0.6512768240351772,,,,,,,,,,,,124.30000305175781
2010-12-18,125.5999984741211,5.0,-1.1102050418445317,0.9987952252853703,0.21113904633092848,-1.0486347900845785,-1.201486687782524,-0.7335410716393547,0.7200544688624543,1.537633305556393,-0.62663744182506,,,,,,,,,,,,125.5999984741211
2010-12-25,125.75,5.0,-0.8996870836824995,1.224898805555089,0.015429745623415486,-1.1534481240346608,-1.1690463334708756,-0.8525828622509726,0.7411654411749112,1.4910341313372664,-0.6164906476523573,,,,,,,,,,,,125.75
2011-01-01,127.13999938964844,5.0,-0.9824078247066698,1.0159975224195468,0.20161752968617203,-1.0123324798526239,-1.0354477929482337,-0.8209643072981094,0.8385425018994798,1.2052828723691107,-1.6960970422646773,,,,,,,,,,,,127.13999938964844
2011-01-08,129.3000030517578,5.0,-1.2482928183428306,0.2480871540423659,0.5382912645992499,-1.158869905966985,-1.163198563703979,-0.8885404519474028,0.4984955805382302,1.2793615601727586,-1.48720832079921,,,,,,,,,,,,129.3000030517578
2011-01-15,128.3699951171875,5.0,-0.5497621311888939,0.1487801357981447,0.48248242860512575,-1.1710161538388826,-1.1151148596498957,-0.7558488327445769,0.3824314324230789,1.2449303643073493,-1.3281748268620344,,,,,,,,,,,,128.3699951171875
2011-01-22,127.72000122070312,5.0,-0.1285552221197259,-0.20490207190196624,0.2576513323044224,-1.1407287835077364,-1.1498821009782452,-0.9905340934652699,0.4534769383215855,1.283734144098957,-1.2013137208399427,,,,,,,,,,,,127.72000122070312
2011-01-29,131.14999389648438,5.0,-1.13915646125166,0.7812195022820212,0.27572554878164207,-1.0824302256984895,-1.096669105880039,-1.029136899439507,0.23821583077077932,1.1927811992534028,-1.0966494093015187,,,,,,,,,,,,131.14999389648438
2011-02-05,133.11000061035156,5.0,-1.143317607206059,0.19543788132083034,-0.048979134111977664,-1.3510144555085621,-1.2707086037571884,-1.1431109832729802,0.465707367089802,1.3097467999341983,-1.6653161356000656,,,,,,,,,,,,133.11000061035156
2011-02-12,134.52999877929688,1.0,-0.8770168626801509,-0.05628044366652556,-0.5702324065493618,-1.3007562414268252,-1.361858547686644,-1.6281263252678175,0.4230642346841761,0.9111317908665174,-1.4389548394331007,,,,,,,,,,,,134.52999877929688
2011-02-19,132.3300018310547,1.0,-0.07899309933100208,-0.19910458579369064,-0.4795749780520894,-1.2220688542404419,-1.312600895569212,-1.6588445445341595,0.02999771208930703,0.897295241364367,-1.270262884748567,,,,,,,,,,,,132.3300018310547
2011-02-26,132.47000122070312,1.0,-0.10009726882503729,-0.1291014091712371,-1.0664895368074916,-0.9322861231338725,-1.0546050555329296,-1.2131766830869135,0.24906236329754433,0.5825434539517839,-1.1374995146201854,,,,,,,,,,,,132.47000122070312
2011-03-05,130.83999633789062,1.0,0.2679966927493331,-0.40406980402026427,-1.2351679681539356,-0.8843902948278002,-1.073228307282034,-1.2156995820076177,0.35657485605726263,0.7990297229253513,-1.8701363102380548,,,,,,,,,,,,130.83999633789062
2011-03-12,127.76000213623047,1.0,1.6973341935571082,0.31026417024280434,-1.0379642469817236,-0.6445673871683288,-0.9253887441984282,-1.0456330954618684,0.45696204926023315,0.6302963880553522,-1.571513880932008,,,,,,,,,,,,127.76000213623047
