Date,4,12,16,20,24
2000-01-03 00:00:00,0.0,0.0,0.0,0.0,0.0
2000-01-04 00:00:00,0.0,0.0,0.0,0.0,0.0
2000-01-05 00:00:00,0.0,0.0,0.0,0.0,0.0
2000-01-06 00:00:00,0.40556660039761433,0.0,0.0,0.0,0.0
2000-01-07 00:00:00,0.5964214711729622,0.0,0.0,0.0,0.0
2000-01-10 00:00:00,0.5347912524850894,0.0,0.0,0.0,0.0
2000-01-11 00:00:00,0.3499005964214712,0.0,0.0,0.0,0.0
2000-01-12 00:00:00,0.29025844930417494,0.0,0.0,0.0,0.0
2000-01-13 00:00:00,0.441351888667992,0.0,0.0,0.0,0.0
2000-01-14 00:00:00,0.4234592445328032,0.0,0.0,0.0,0.0
2000-01-18 00:00:00,0.3320079522862823,0.0,0.0,0.0,0.0
2000-01-19 00:00:00,0.34791252485089463,0.4254473161033797,0.0,0.0,0.0
2000-01-20 00:00:00,0.2485089463220676,0.3538767395626243,0.0,0.0,0.0
2000-01-21 00:00:00,0.2624254473161034,0.33001988071570576,0.0,0.0,0.0
2000-01-24 00:00:00,0.17693836978131214,0.2544731610337972,0.0,0.0,0.0
2000-01-25 00:00:00,0.1709741550695825,0.23658051689860835,0.268389662027833,0.0,0.0
2000-01-26 00:00:00,0.3061630218687873,0.26043737574552683,0.294234592445328,0.0,0.0
2000-01-27 00:00:00,0.32007952286282304,0.23658051689860835,0.2803180914512923,0.0,0.0
2000-01-28 00:00:00,0.15904572564612326,0.14512922465208747,0.16898608349900596,0.0,0.0
2000-01-31 00:00:00,0.2644135188866799,0.1848906560636183,0.20079522862823063,0.23856858846918488,0.0
2000-02-01 00:00:00,0.40755467196819084,0.23856858846918488,0.23856858846918488,0.2544731610337972,0.0
2000-02-02 00:00:00,0.4234592445328032,0.2644135188866799,0.24652087475149106,0.27236580516898606,0.0
2000-02-03 00:00:00,0.43737574552683894,0.3499005964214712,0.3220675944333996,0.3220675944333996,0.0
2000-02-04 00:00:00,0.3538767395626243,0.3379721669980119,0.29025844930417494,0.2823061630218688,0.2982107355864811
2000-02-07 00:00:00,0.29025844930417494,0.30218687872763417,0.27634194831013914,0.268389662027833,0.2783300198807157
2000-02-08 00:00:00,0.3240556660039761,0.34393638170974156,0.32007952286282304,0.2982107355864811,0.294234592445328
2000-02-09 00:00:00,0.21868787276341947,0.27634194831013914,0.2544731610337972,0.24652087475149106,0.2485089463220676
2000-02-10 00:00:00,0.20079522862823063,0.2584493041749503,0.2504970178926441,0.24254473161033796,0.24453280318091453
2000-02-11 00:00:00,0.1272365805168986,0.20675944333996024,0.21073558648111332,0.21272365805168986,0.20874751491053678
2000-02-14 00:00:00,0.24652087475149106,0.21868787276341947,0.22465208747514911,0.21073558648111332,0.21073558648111332
2000-02-15 00:00:00,0.3717693836978131,0.2345924453280318,0.2345924453280318,0.23260437375745527,0.22664015904572565
2000-02-16 00:00:00,0.3499005964214712,0.24254473161033796,0.23061630218687873,0.22465208747514911,0.21669980119284293
2000-02-17 00:00:00,0.3558648111332008,0.27634194831013914,0.2644135188866799,0.2504970178926441,0.23856858846918488
2000-02-18 00:00:00,0.17693836978131214,0.19483101391650098,0.21073558648111332,0.20874751491053678,0.19681908548707752
2000-02-22 00:00:00,0.20675944333996024,0.20874751491053678,0.21669980119284293,0.21272365805168986,0.20278330019880716
2000-02-23 00:00:00,0.2644135188866799,0.23658051689860835,0.220675944333996,0.21868787276341947,0.20874751491053678
2000-02-24 00:00:00,0.23061630218687873,0.20079522862823063,0.18687872763419483,0.20675944333996024,0.1988071570576541
2000-02-25 00:00:00,0.18687872763419483,0.15308151093439365,0.1411530815109344,0.16898608349900596,0.1709741550695825
2000-02-28 00:00:00,0.33001988071570576,0.2286282306163022,0.21669980119284293,0.20278330019880716,0.19681908548707752
2000-02-29 00:00:00,0.45129224652087474,0.31809145129224653,0.28429423459244535,0.2584493041749503,0.24055666003976142
2000-03-01 00:00:00,0.4532803180914513,0.32803180914512925,0.30417495029821073,0.2823061630218688,0.27435387673956263
2000-03-02 00:00:00,0.3399602385685885,0.3260437375745527,0.30019880715705766,0.2882703777335984,0.26043737574552683
2000-03-03 00:00:00,0.43339960238568587,0.37773359840954274,0.36381709741550694,0.32803180914512925,0.3061630218687873
2000-03-06 00:00:00,0.29025844930417494,0.3399602385685885,0.31809145129224653,0.2823061630218688,0.2664015904572565
2000-03-07 00:00:00,0.1848906560636183,0.2624254473161034,0.2504970178926441,0.2485089463220676,0.23856858846918488
2000-03-08 00:00:00,0.23856858846918488,0.2803180914512923,0.27435387673956263,0.2624254473161034,0.24453280318091453
2000-03-09 00:00:00,0.43141153081510936,0.3558648111332008,0.33399602385685884,0.3081510934393638,0.294234592445328
2000-03-10 00:00:00,0.43141153081510936,0.3499005964214712,0.32803180914512925,0.30019880715705766,0.2922465208747515
2000-03-13 00:00:00,0.30019880715705766,0.3121272365805169,0.3101391650099404,0.30019880715705766,0.28429423459244535
2000-03-14 00:00:00,0.21272365805168986,0.25646123260437376,0.2644135188866799,0.25646123260437376,0.24254473161033796
2000-03-15 00:00:00,0.4870775347912525,0.46520874751491054,0.47912524850894633,0.4433399602385686,0.4254473161033797
2000-03-16 00:00:00,0.6123260437375746,0.5825049701789264,0.5765407554671969,0.5805168986083499,0.5606361829025845
2000-03-17 00:00:00,0.5904572564612326,0.5646123260437376,0.5785288270377733,0.5765407554671969,0.5646123260437376
2000-03-20 00:00:00,0.3817097415506958,0.5427435387673957,0.5606361829025845,0.5606361829025845,0.558648111332008
